,title,brand,colour,connectivityTechnology,specialFeature,movementDetectionTechnology,numberOfItems,price,weight,country
946,"Logitech B170 Wireless Mouse, 2.4 GHz with USB Nano Receiver, Optical Tracking, 12-Months Battery Life, Ambidextrous, PC/Mac/Laptop - Black       ",Logitech,Black,,,,1.0,595.,68 Grams ,China 
947,BenQ Zowie CAMADE II for e-Sports Mice Cable Management Device Black/Red       ,BenQ,black / red,,Wireless,,,"2,666.",380 g ,China 
948,"Logitech M221 Wireless Mouse, Silent Buttons, 2.4 GHz with USB Mini Receiver, 1000 DPI Optical Tracking, 18-Month Battery Life, Ambidextrous PC/Mac/Laptop - Blue       ",Logitech,BLUE,,"Wireless, Optical",Optical,,749.,77 g ,China 
949,"Logitech M350 Pebble Wireless Mouse with Bluetooth or 2.4 GHz Receiver, Silent, Slim Computer Mouse with Quiet Clicks for Laptop, Notebook, iPad, PC and Mac - Sand       ",Logitech,Sand,,"Wireless, Portable, Soundless",Optical,,"1,594.",100 g ,China 
950,"Logitech Signature M650 L Full Size Wireless Mouse - for Large Sized Hands, 2-Year Battery, Silent Clicks, Customisable Side Buttons, Bluetooth, Multi-Device Compatibility - Graphite       ",Logitech,Graphite,,"Wireless, Ergonomic Design",,,"2,695.",111 g ,China 
951,"Logitech B170 Wireless Mouse, 2.4 GHz with USB Nano Receiver, Optical Tracking, 12-Months Battery Life, Ambidextrous, PC/Mac/Laptop - Black       ",Logitech,Black,,,,1.0,595.,68 Grams ,China 
952,BenQ Zowie CAMADE II for e-Sports Mice Cable Management Device Black/Red       ,BenQ,Black / red,,Wireless,,,"2,666.",380 g ,China 
953,"Logitech M235 Wireless Mouse, 1000 DPI Optical Tracking, 12 Month Life Battery, Compatible with Windows, Mac, Chromebook/PC/Laptop       ",Logitech,Grey,,Wireless,Optical,,799.,83.9 g ,China 
954,"Lenovo 400 Wireless Mouse, 1200DPI Optical Sensor, 2.4GHz Wireless Nano USB, 3-Button (Left,Right,Scroll) Upto 8M Left/Right & 100K Scroll clicks & 1yr Battery, Ambidextrous, Ergonomic GY50R91293       ",Lenovo,Black,,"Wireless, Ergonomic Design",Optical,,620.,84 g ,China 
955,"Logitech B100 Wired USB Mouse, 3 yr Warranty, 800 DPI Optical Tracking, Ambidextrous PC/Mac/Laptop - Black       ",Logitech,Black,,optical,Optical,,269.,109 g ,China 
956,"Amkette Hush Pro Acura 2.4 Ghz Silent Switch Wireless Mouse with Ergonomic Design, High Precision 3 DPI Settings, Smart Auto Sleep Function and Mouse On/Off Switch (Black)       ",Amkette,Black,,"Wireless, Soundless, Ergonomic Design",Optical,,349.,50 g ,China 
957,"Amkette Hush Pro Acura 2.4 Ghz Silent Switch Wireless Mouse with Ergonomic Design, High Precision 3 DPI Settings, Smart Auto Sleep Function and Mouse On/Off Switch (Grey)       ",Amkette,Grey,,"Wireless, Soundless, Ergonomic Design",Optical,,331.,50 g ,China 
958,"Ambrane SliQ Wireless Optical Mouse with 2.4GHz, USB Nano Dongle, 3 Keys with Silent Clicks, 1200 DPI, Comfortable Grip (Orchid Purple)       ",Ambrane,Purple,,"Wireless, Portable, Lightweight, Soundless",Optical,,299.,55 g ,China 
959,"HP USB X500 Wired Optical Sensor Mouse 3 Buttons Windows 8 Supported, Black (E5C12AA)       ",HP,Black,,optical,Optical,,495.,140 g ,China 
960,"Logitech M221 Wireless Mouse, Silent Buttons, 2.4 GHz with USB Mini Receiver, 1000 DPI Optical Tracking, 18-Month Battery Life, Ambidextrous PC/Mac/Laptop - White       ",Logitech,OFFWHITE,,"Wireless, Soundless",Optical,,749.,75 g ,China 
961,"Amazon Basics Wireless Mouse | 2.4 GHz Connection, 1600 DPI | Type - C Adapter | Upto 12 Months of Battery Life | Ambidextrous Design | Suitable for PC/Mac/Laptop       ",Amazon Basics,Black,USB,"Wireless, Lightweight, Ergonomic Design",Optical,,499.,115 g ,India 
962,"Logitech M235 Wireless Mouse, 1000 DPI Optical Tracking, 12 Month Life Battery, Compatible with Windows, Mac, Chromebook/PC/Laptop       ",Logitech,Grey,,Wireless,Optical,,799.,83.9 g ,China 
963,HP Z3700 Wireless Optical Mouse with USB Receiver and 2.4GHz Wireless Connection/ 1200DPI / 16 Months Long Battery Life /Ambidextrous and Slim Design (Black)       ,HP,Black,,"Wireless, Optical",Optical,,"1,099.",50 g ,China 
964,"Ant Esports GM80 USB RGB Wired 6 Programmable Buttons, 3200 DPI Adjustable, Optical Gamer Gaming Mice Gaming Mouse with Multicolour LED Lights - Black       ",Ant Esports,Black,,"Lightweight, LED Lights",Optical,,327.,100 g ,China 
965,Dell MS116 USB Optical Mouse (Black)       ,,,,,,,,,
966,Dell MS116 USB Optical Mouse (Black)       ,,,,,,,,,
967,Zebronics Zeb-Shine Wireless Optical Mouse (Black)       ,ZEBRONICS,Black,,Wireless,Optical,,329.,190 g ,China 
968,"Dell 570-AAMH WM126 USB Optical LED 3-Button Mouse, Black       ",Dell,BLACK,,Wireless,Optical,,799.,30 g ,China 
969,"Logitech Pebble M350 Wireless Mouse with Bluetooth or USB - Silent, Slim Computer Mouse with Quiet Click for Laptop, Notebook, PC and Mac - Off White       ",Logitech,Off White,,"Wireless, Portable, Soundless",Optical,,"1,594.",100 g ,China 
970,"HP 150 Wireless USB Mouse with Ergonomic and ambidextrous Design, 1600 DPI Optical Tracking, 2.4 GHz Wireless connectivity, Dual-Function Scroll Wheel and 12 Month Long Battery Life. 3-Years Warranty.       ",HP,Black,USB,"Wireless, Ergonomic Design",Optical,,449.,50 g ,China 
971,Ant Esports USB GM600 RGB Wired Programmable Gaming Mouse 6 DPI Sensitivity Level Adjustments up to 7200 DPI Equipped with HUANO Mouse switches       ,Ant Esports,Black,,,Optical,,698.,136 g ,China 
972,"Dell MS116 1000Dpi USB Wired Optical Mouse, Led Tracking, Scrolling Wheel, Plug and Play.       ",Dell,Black,,Wireless,Optical,,249.,120 g ,China 
973,Dell MS5120W-Black Pro Wireless Dual Connectivity Mouse (Bluetooth 5.0/Wireless 2.4G) with Programmable Button and 3Y Advance Exchange Warranty .       ,Dell,Black,,Wireless,Optical,,"1,529.",160 g ,India 
974,"Logitech B170 Wireless Mouse, 2.4 GHz with USB Nano Receiver, Optical Tracking, 12-Months Battery Life, Ambidextrous, PC/Mac/Laptop - Black       ",Logitech,Black,,,,1.0,595.,68 Grams ,China 
975,BenQ Zowie CAMADE II for e-Sports Mice Cable Management Device Black/Red       ,BenQ,black / red,,Wireless,,,"2,666.",380 g ,China 
976,"Logitech M235 Wireless Mouse, 1000 DPI Optical Tracking, 12 Month Life Battery, Compatible with Windows, Mac, Chromebook/PC/Laptop       ",Logitech,Blue,,wireless,Optical,,799.,86 g ,China 
977,"Offbeat® - DASH 2.4GHz Wireless + Bluetooth 5.1 Mouse, Multi-Device Dual Mode Slim Rechargeable Silent Click Buttons Wireless Bluetooth Mouse, 3 Adjustable DPI, Works on 2 devices at the same time with a switch button for Windows/Mac/Android/Ipad/Smart TV       ",Offbeat,Black,,"Wireless, Portable, Soundless, Ergonomic Design, Rechargeable, LED Lights",Optical,,"1,099.",105 g ,China 
978,Dell MS5120W-Black Pro Wireless Dual Connectivity Mouse (Bluetooth 5.0/Wireless 2.4G) with Programmable Button and 3Y Advance Exchange Warranty .       ,Dell,Black,,Wireless,Optical,,"1,529.",160 g ,India 
979,"Logitech B170 Wireless Mouse, 2.4 GHz with USB Nano Receiver, Optical Tracking, 12-Months Battery Life, Ambidextrous, PC/Mac/Laptop - Black       ",Logitech,Black,,,,1.0,595.,68 Grams ,China 
980,BenQ Zowie CAMADE II for e-Sports Mice Cable Management Device Black/Red       ,BenQ,Black / red,,Wireless,,,"2,666.",380 g ,China 
981,"Logitech M235 Wireless Mouse, 1000 DPI Optical Tracking, 12 Month Life Battery, Compatible with Windows, Mac, Chromebook/PC/Laptop       ",Logitech,Grey,,Wireless,Optical,,799.,83.9 g ,China 
982,HP Bluetooth Mouse 250/4.2 Bluetooth connectivity/ Adjustable DPI Upto 3600/15-month Long Battery Life and Safe encryption Technology/1 Year Warranty/ Black       ,HP,Black,,"Wireless, Bluetooth, Ergonomic, Optical",Optical,,759.,70 g ,
983,"HP 430 Multi-Device Bluetooth Wireless Mouse with 4 Programmable Buttons/ 800 DPI - 4000 DPI/ Fast Scrolling/ Compatibility to Windows, macOS, Chrome OS/ Black, 3B4Q2AA       ",HP,Black,Bluetooth,"Wireless, Programmable Buttons",Optical,,"1,498.",78 g ,China 
984,"Amazon Basics Wireless Mouse, 2.4 GHz with USB Nano Receiver, Optical Tracking, for PC/ Mac/ Laptop/ Tablet (Black)       ",Amazon Basics,Black,USB,Wireless,Optical,,449.,68 g ,Hong Kong 
985,"Lenovo 300 Wireless Compact Mouse, 1000 DPI Optical sensor, 2.4GHz Wireless Nano USB, 10m range, 3-button(left,right,scroll) upto 3M left/right clicks & 1yr battery, Ambidextrous, Ergonomic GX30K79401       ",Lenovo,Black,USB,"Wireless, Laser",Laser,,745.,60 g ,China 
986,"Logitech G502 Hero High Performance Wired Gaming Mouse, Hero 25K Sensor, 25,600 DPI, RGB, Adjustable Weights, 11 Programmable Buttons, On-Board Memory, PC/Mac - Black       ",Logitech G,Black,,Lightweight,Optical,,"3,995.",122 g ,China 
987,"elevn ergo11e 2.4GHz Premium Wireless Optical Mouse for Laptop, Desktop, PC, MacBook,Black       ",elevn,,,"Wireless, Ergonomic Design",Optical,,499.,130 g ,China 
988,"Logitech MX Master 2S Wireless Mouse, Multi-Device, Bluetooth or 2.4GHz Wireless with USB Unifying Receiver, 4000 DPI Any Surface Tracking, 7 Buttons, Fast Rechargeable, Laptop/PC/Mac/iPad OS - Black       ",Logitech,Graphite,,"Wireless, Rechargeable",,,"5,400.",145 g ,China 
989,"Amazon Basics Wireless Mouse | 2.4 GHz Connection, 1600 DPI | Type - C Adapter | Upto 12 Months of Battery Life | Ambidextrous Design | Suitable for PC/Mac/Laptop       ",Amazon Basics,Black,USB,"Wireless, Lightweight, Ergonomic Design",Optical,,499.,115 g ,India 
990,"Logitech M235 Wireless Mouse, 1000 DPI Optical Tracking, 12 Month Life Battery, Compatible with Windows, Mac, Chromebook/PC/Laptop       ",Logitech,Grey,,Wireless,Optical,,799.,83.9 g ,China 
991,"ASUS TUF Gaming M3 Optical USB RGB Gaming Mouse Featuring A 7000 DPI Optical Sensor, 7 Programmable Buttons, 4-Level DPI Switch and Aura Sync RGB Lighting       ",,,,,,,,,
992,"ASUS TUF Gaming M3 Optical USB RGB Gaming Mouse Featuring A 7000 DPI Optical Sensor, 7 Programmable Buttons, 4-Level DPI Switch and Aura Sync RGB Lighting       ",,,,,,,,,
993,"Logitech Pebble M350 Wireless Mouse with Bluetooth or USB - Silent, Slim Computer Mouse with Quiet Click for Laptop, Notebook, PC and Mac - Rose       ",Logitech,Rose,,"Wireless, Portable, Soundless",Optical,,"1,489.",60 g ,China 
994,"Logitech M350 Pebble Wireless Mouse with Bluetooth or 2.4 GHz Receiver, Silent, Slim Computer Mouse with Quiet Clicks for Laptop, Notebook, iPad, PC and Mac - Lavender Lemonade       ",Logitech,Lavender Lemonade,,"Wireless, Portable, Soundless",Optical,,"1,422.",100 g ,China 
995,"RPM Euro Games USB Wireless Gaming Mouse Rechargeable 500 mAh Battery DPI Upto 3200 6 Color RGB Lights Rubber Coated Mice, Black       ",RPM Euro Games,Black,USB,"Wireless, Rechargeable, Soundless, LED Lights, Water Resistant",Optical,,649.,96 g ,China 
996,"Portronics Toad 25 Wireless Optical Mouse with 2.4GHz, USB Nano Dongle, 1200 DPI Resolution, Optical Orientation for Laptops, Desktops & Macbooks(Black)       ",Portronics,Black,,"Wireless, Ergonomic Design",Optical,,355.,66 g ,China 
997,"HP G200 Backlit USB Wired Gaming Mouse with Ergonomic Design, All Customizable Buttons, Adjustable 4000 DPI, RGB Breathing LED Lighting, Anti-Slip Scroll Wheel / 3 Years Warranty (7QV30AA)       ",HP,Black,,"Wireless, Ergonomic Design",Optical,,"1,499.",153 g ,China 
998,"Offbeat RIPJAW 2.4Ghz Rechargeable Wireless Gaming Mouse, Silent Click Buttons Mouse - 7D Buttons, DPI : 1600,2400,3200, Mice for PC/Laptop/Smart TV/Mac(Light Weight)       ",Offbeat,Black,Wi-Fi,"Dual gaming mode, Rechargeable Wireless Mouse, Aluminum bottom plate","Optical, Laser",,899.,125 g ,China 
999,Coconut WM12 Rechargeable Wireless Mouse with RGB LED Backlit Silent Click (Black Color) 1600 DPI Ergonomic Mouse for Laptop pc Computer Gaming & Work       ,coconut,Black,,"Wireless, Ergonomic",Optical,,599.,70 g ,China 
1000,"Dell MS116 1000Dpi USB Wired Optical Mouse, Led Tracking, Scrolling Wheel, Plug and Play.       ",Dell,Black,,Wireless,Optical,,249.,120 g ,China 
1001,Dell MS5120W-Black Pro Wireless Dual Connectivity Mouse (Bluetooth 5.0/Wireless 2.4G) with Programmable Button and 3Y Advance Exchange Warranty .       ,Dell,Black,,Wireless,Optical,,"1,529.",160 g ,India 
1002,"Logitech B170 Wireless Mouse, 2.4 GHz with USB Nano Receiver, Optical Tracking, 12-Months Battery Life, Ambidextrous, PC/Mac/Laptop - Black       ",Logitech,Black,,,,1.0,595.,68 Grams ,China 
1003,"Logitech M235 Wireless Mouse, 1000 DPI Optical Tracking, 12 Month Life Battery, Compatible with Windows, Mac, Chromebook/PC/Laptop       ",Logitech,Grey,,Wireless,Optical,,799.,83.9 g ,China 
1004,"Lenovo 530 Wireless Mouse (Graphite): Ambidextrous, Ergonomic Mouse, Up to 8 Million clicks for Left and Right Buttons, Optical Sensor 1200 DPI, 2.4 GHz Wireless Technology via Nano USB Receiver       ",Lenovo,Graphite Grey,,"Wireless, Portable, Lightweight, Ergonomic Design",Optical,,879.,65 g ,China 
1005,"ZEBRONICS Cozy 6 Button Vertical USB Gaming Mouse with 3200 DPI max, 1.8m Braided Cable, LED Lights, high Resolution Sensor, Rubber Finish, Ergonomic Design and Plug Play Usage       ",,,,,,,,,
1006,EvoFox Shadow Optical USB Wired Gaming Mouse with Upto 3600 DPI Gaming Sensor | 6 Buttons Design | Press Life Upto 7 Million Clicks | 7 Colours Rainbow Lighting with Breathing Effect | 1.8m Braided Cable (Black)       ,Amkette,Black,USB,LED Lights,Laser,,499.,130 g ,China 
1007,"Logitech B170 Wireless Mouse, 2.4 GHz with USB Nano Receiver, Optical Tracking, 12-Months Battery Life, Ambidextrous, PC/Mac/Laptop - Black       ",Logitech,Black,,,,1.0,595.,68 Grams ,China 
1008,"HP X1000 Wired USB Mouse with 3 Handy Buttons, Fast-Moving Scroll Wheel and Optical Sensor works on most Surfaces (H2C21AA, Black/Grey)       ",HP,Black/Grey,USB,wired,Optical,,250.,90 g ,China 
1009,BenQ Zowie CAMADE II for e-Sports Mice Cable Management Device Black/Red       ,BenQ,Black / red,,Wireless,,,"2,666.",380 g ,China 
1010,"HP Wired Mouse 100 with 1600 DPI Optical Sensor, USB Plug-and -Play,ambidextrous Design, Built-in Scrolling and 3 Handy Buttons. 3-Years Warranty (6VY96AA)       ",HP,Black,wired,"Wired, Optical",Optical,,349.,90 g ,China 
1011,"HP X200 Wireless Mouse with 2.4 GHz Wireless connectivity, Adjustable DPI up to 1600, ambidextrous Design, and 18-Month Long Battery Life. 3-Years Warranty (6VY95AA)       ",HP,Black,,"Wireless, Optical",Optical,,699.,60 g ,China 
1012,(Renewed) Logitech M221 Silent Wireless Mouse- Charcoal - USB       ,Logitech,Chrome,USB,"Wireless, Optical",Optical,,550.,110 g ,
1013,(Renewed) Dell MS116 Optical Usb Mouse (Black)       ,Dell,Black,USB,USB MOUSE,Optical,,299.,140 g ,India 
1014,"Logitech M350 Pebble Wireless Mouse with Bluetooth or 2.4 GHz Receiver, Silent, Slim Computer Mouse with Quiet Clicks for Laptop, Notebook, iPad, PC and Mac - Blueberry       ",Logitech,Blueberry,,"Wireless, Portable, Soundless",Optical,,"1,645.",100 g ,China 
1015,"HP 430 Multi-Device Bluetooth Wireless Mouse with 4 Programmable Buttons/ 800 DPI - 4000 DPI/ Fast Scrolling/ Compatibility to Windows, macOS, Chrome OS/ Black, 3B4Q2AA       ",HP,Black,Bluetooth,"Wireless, Programmable Buttons",Optical,,"1,498.",78 g ,China 
1016,"Portronics Toad 25 Wireless Optical Mouse with 2.4GHz, USB Nano Dongle, 1200 DPI Resolution, Optical Orientation for Laptops, Desktops & Macbooks(White)       ",Portronics,White,,"Wireless, Ergonomic Design",Optical,,379.,66 g ,China 
1017,"Amazon Basics Wireless Mouse | 2.4 GHz Connection, 1600 DPI | Type - C Adapter | Upto 12 Months of Battery Life | Ambidextrous Design | Suitable for PC/Mac/Laptop       ",Amazon Basics,Black,USB,"Wireless, Lightweight, Ergonomic Design",Optical,,499.,115 g ,India 
1018,"Dell MS116 1000Dpi USB Wired Optical Mouse, Led Tracking, Scrolling Wheel, Plug and Play.       ",Dell,Black,,Wireless,Optical,,249.,120 g ,China 
1019,"Portronics Toad 27 Wireless Mouse, Silent Buttons, 2.4 GHz with USB Nano Dongle for PC/Mac/Laptop, 1200 DPI Optical Tracking, Auto Power Saving Mode, Adjustable DPI Button(Green)       ",Portronics,Green,,"Wireless, Soundless, Ergonomic Design",Optical,,329.,54 g ,China 
1020,Zebronics Zeb-Shine Wireless Mouse(White)       ,ZEBRONICS,white,,Wireless,,,399.,190 g ,China 
1021,"Technotech USB Optical Mouse, Black, Small (UV52CL)       ",Technotech,Black,USB,Optical,Optical,,141.,27 g ,India 
1022,"iClever Ergonomic Mouse, Vertical Mouse 6 Buttons Adjustable DPI with USB Computer Mouse, 2.4G Optical Wireless Mouse for Laptop/Mac/PC, Black       ",IClever,Black,,"Wireless, Ergonomic Design",Optical,,"1,750.",140 g ,China 
1023,Ant Value FKAPU04 1000 DPI Wireless Mouse - Black       ,,,,,,,289.,,
1024,"Lenovo 530 Wireless Mouse (Cherry Red): Ambidextrous, Ergonomic Mouse, Up to 8 Million clicks for Left and Right Buttons, Optical Sensor 1200 DPI, 2.4 GHz Wireless Technology via Nano USB Receiver       ",Lenovo,Cherry Red,,"Wireless, Portable, Lightweight, Ergonomic Design",Optical,,949.,65 g ,China 
1025,Ant Value FKAPU05 1600 DPI Wireless Mouse - Black       ,,,,,,,276.,,
1026,"Perixx [Hardware Update PERIMICE-513N, Wired Ergonomic Vertical Mouse - 1000/1500/2000 DPI - Natural Ergonomic Vertical Design - Recommended with RSI User       ",Perixx,,,Ergonomic,Trackball,,"1,499.",145 g ,China 
1027,Dell MS5120W-Black Pro Wireless Dual Connectivity Mouse (Bluetooth 5.0/Wireless 2.4G) with Programmable Button and 3Y Advance Exchange Warranty .       ,Dell,Black,,Wireless,Optical,,"1,529.",160 g ,India 
1028,BenQ Zowie CAMADE II for e-Sports Mice Cable Management Device Black/Red       ,BenQ,black / red,,Wireless,,,"2,666.",380 g ,China 
1029,"Logitech B170 Wireless Mouse, 2.4 GHz with USB Nano Receiver, Optical Tracking, 12-Months Battery Life, Ambidextrous, PC/Mac/Laptop - Black       ",Logitech,Black,,,,1.0,595.,68 Grams ,China 
1030,BenQ Zowie CAMADE II for e-Sports Mice Cable Management Device Black/Red       ,BenQ,black / red,,Wireless,,,"2,666.",380 g ,China 
1031,"iClever Ergonomic Mouse, Vertical Mouse 6 Buttons Adjustable DPI with USB Computer Mouse, 2.4G Optical Wireless Mouse for Laptop/Mac/PC, Black       ",IClever,Black,,"Wireless, Ergonomic Design",Optical,,"1,750.",140 g ,China 
1032,Ant Value FKAPU04 1000 DPI Wireless Mouse - Black       ,,,,,,,289.,,
1033,"Lenovo 530 Wireless Mouse (Cherry Red): Ambidextrous, Ergonomic Mouse, Up to 8 Million clicks for Left and Right Buttons, Optical Sensor 1200 DPI, 2.4 GHz Wireless Technology via Nano USB Receiver       ",Lenovo,Cherry Red,,"Wireless, Portable, Lightweight, Ergonomic Design",Optical,,949.,65 g ,China 
1034,Ant Value FKAPU05 1600 DPI Wireless Mouse - Black       ,,,,,,,276.,,
1035,Razer Basilisk X HyperSpeed Wireless Gaming Mouse: Bluetooth & HyperSpeed Wireless Compatible | 6 Programmable Buttons | 16000 DPI Optical Sensor - Matte Black - RZ01-03150100-R3A1       ,Razer,Black,Bluetooth,Wireless,Optical,,"3,799.",83 g ,China 
1036,"Perixx [Hardware Update PERIMICE-513N, Wired Ergonomic Vertical Mouse - 1000/1500/2000 DPI - Natural Ergonomic Vertical Design - Recommended with RSI User       ",Perixx,,,Ergonomic,Trackball,,"1,499.",145 g ,China 
1037,"Logitech G304 Lightspeed Wireless Gaming Mouse, Hero Sensor, 12,000 DPI, Lightweight, 6 Programmable Buttons, 250h Battery Life, On-Board Memory, Compatible with PC/Mac - Black       ",,,,,,,,,
1038,"Logitech M331 Silent Plus Wireless Mouse, 2.4GHz with USB Nano Receiver, 1000 DPI Optical Tracking, 3 Buttons, 24 Month Life Battery, PC/Mac/Laptop - Red       ",Logitech,Red,,Wireless,Optical,,"1,395.",91 g ,China 
1039,"Amazon Basics Wireless Mouse | 2.4 GHz Connection, 1600 DPI | Type - C Adapter | Upto 12 Months of Battery Life | Ambidextrous Design | Suitable for PC/Mac/Laptop       ",Amazon Basics,Black,USB,"Wireless, Lightweight, Ergonomic Design",Optical,,499.,115 g ,India 
1040,"Logitech M235 Wireless Mouse, 1000 DPI Optical Tracking, 12 Month Life Battery, Compatible with Windows, Mac, Chromebook/PC/Laptop       ",Logitech,Grey,,Wireless,Optical,,799.,83.9 g ,China 
